,Dialogue,age
397,아무거나 여기서 제일 많이 팔리는 걸로 자네가 골라줘봐.,00
398,"손님, 이건 어떨까요? 이것도 손님들이 많이 찾으시구요.",00
399,"대충 자네가 알아서 줘, 물론 맛없으면 자네가 책임져야지.",00
400,"비싸기만 한게 뭐 먹을 수나 있게 나오겠냐? 태식아 어디든 가서 뭘 먹어야 할지 모를 때는 제일 많이 팔리는걸 시켜, 그러면 안심이다.",00
401,"아빠 때리는 거만 폭력이 아냐, 이것도 인권을 무시하는 폭력이라구.",00
402,"종업원한테 미안하니깐 그러지. 쪼잔하게 메뉴판들고 몇 분씩 고르는 인간치고 난놈을 못 봤어, 태식아 아무거나 주는 대로 잘먹겠습니다 그런 놈들이 되도 뭐가 되는 거야.",00
403,"아버지, 전 원래 아무거나 잘 먹어요. 걱정마셔요.",00
404,정말 많이도 썼다. 이젠 시집으로 묶어도 되겠는데?,00
405,정말 너가 부럽다. 대단해..이렇게 뭔가를 해내다니 내가 다 뿌듯하다.,00
406,니 입술이...,00
407,왜?,00
408,예뻐서...,00
409,"언니가 못 온다니 어쩌니.. 그럼 하나 사와, 이따 돈줄께, 예쁜걸루, 덕분에 서울나들이 하고 좋지 뭘 그래.",00
410,자 빨간 점만 보는 겁니다.,00
411,네.,00
412,이제 쏩니다.,00
413,어저씨 이거 주세요,00
414,이거 무슨 색이야?,00
415,음 검은색.,00
416,아프지는 않어?,00
417,"별루, 이따 저녁쯤 마취 풀리면 그때부터 아프대. 레이저로 각막 태울 때 냄새났어, 고기타는 냄새랑 비슷하더라, 이젠 손톱 길러 볼 수 있겠다. 맨날 렌즈 찢어져서 손톱을 기를수가 있어야지.",00
418,그럼 겨우 손톱 기르려고 수술한 거야? 부작용 생기면 검은 눈동자가 하얗게 변한다는 말도 못 들어봤어?,00
419,"내몸을 바꿀 수 있는데까지 바꿔 볼테야 몸은 만들기 나름이라구. 다음엔 여기 광대뼈 깎고 턱도 고칠거다, 친구야 나 배고파 뭐 먹구 가자. 뭐 매운거 먹구싶다.",00
420,넌 너가 필요할때만 친구지? 음?,00
421,엄마 뭐해?,00
422,약 덮이지,00
423,그걸 뭘 그렇게 쳐다보고 있냐고,00
424,너도 먹을래?,00
425,"난 그냥 계속 돌아다니고 싶어, 어떤 곳이든 한곳에서 머물러 살아야 한다고 생각하면 답답해...계속 배를 타고 물처럼 흘러 다니면서 사는 거지...어디에도 멈추지 않으면서 말야.. 배안에 이렇게 누워서 하늘에 지나가는 구름도 보고 책도 읽고 말야",00
426,"야! 그럼 난 니가 지나가는 강옆에 그림같은 전원주택에서 살고 있을테니깐 지나가다가 들려 알았지? 야, 말이 되는 소릴해라, 그렇다고 집을 나가냐? 니네 짠돌이 아빠때메 그래? 독립이랑 가출은 다르다고...",00
427,"내가 언제 아빠가 싫어서 집을 나가겠다구 했니? 엄마, 아빠가 싫다고 울면서 집을 나가는 건 십대에나 하는 짓이지 그건 너무 시시하잖아. 난 그 이상의 이유를 찾겠다는 거지. 뭔가를 찾고싶다고",00
428,그 뭔가가 뭔데?,00
429,아직은 모르지,00
430,"난리 났어 진짜, 누구나 가정문제로 집을 나가는 거잖아, 집에서 행복하고 만족한다면 왜 나가고 싶겠어? 안그래? 너같은 딸 나을까봐 걱정된다 진짜",00
431,어때? 예쁘지? 근데 이거 너무 짧지? 니네들 엄마 키가 너희들만 한가보다?,00
432,밖에 되게 추워,00
433,소주도 사왔니?,00
434,난 떡볶이만 보면 태희랑 처음 친구되던 날 생각나더라,00
435,"나랑 지영이랑 일미분식에서 떡볶이 먹고있는데 얘가 씩씩거리면서 혼자 들어와서 떡볶이를 시켜 먹는거야, 내가 넌 왜 혼자먹니 하니깐 자긴 떡볶이가 너무 좋은데 찬미가 먹기 싫다고 해서 화내고 혼자 들어왔다나? 그래서 내가 같이 먹자고 했지, 너 그때 진짜 웃겼던거 아니?",00
436,걔가 떡볶이를 무지 싫어한다는 얘길 했을땐 정말 하늘이 노래지더라구,00
437,동네가 다 정전인가봐,00
438,보름달 덕분에 불빛하나 없는데도 밝은데?,00
439,니네 그거 알아? 보름달 뜬 밤에 미래의 자기 배우자를 보는 방법?,00
440,담배가지고 올라갈게,00
441,거울에 보름달이 담기도록 놓아야 해,00
442,멋있는 사람이 보여야 할텐데,00
443,"어떤 여자가 이걸하다가 대머리 아저씨가 나타나서 깜짝놀라는 바람에 칼을 거울위로 떨어뜨렸대, 나중에 선을 보러 나갔는데 글쎄 얼굴에 칼자국이 난 대머리 아저씨가 앉아있더래",00
444,재용이가 보이는거 아냐?,00
445,어우 야 절대 안돼,00
446,"이상하다, 혹시 소복을 안입어서 그런가?",00
447,혜주가 미래의 배우자가 없는거 아냐? 우리둘이 한번 해볼까? 괜찮은 쌍둥이 형제가 나타날지도 모르잖아,00
448,그럴까?,00
449,니네 애들처럼 이걸 진짜 믿은거야?,00
450,추워. 이러다가 결혼은 켜녕 그전에 얼어죽겠다. 들어가자,00
451,우리는 나온김에 달의 정기를 좀 쐬다가 갈게,00
452,"다리에 감각이 없어, 니가 아까 입어 보겠다고 할 때 벗어줄걸 그랬다",00
453,마음 좀 곱게 써라 응?,00
454,누구때메 이렇게 된건데? 어떻게 이러고 내일까지 기다리냐고..,00
455,.. 얘들아 좋은 생각이 났어,00
456,"야 땀나니깐 안추워, 너두 일루와",00
457,우리 나중에 이렇게 모여서 살면 좋겠다. 어디 무인도같은데서,00
458,같이 모여서 산다는게 얼마나 힘든건데,00
459,너나 힘들지 우리는 힘 안들어,00
460,니네 둘 오늘은 싸우지좀 마 응?,00
461,"너 아직까지 삐졌구나? 속은 좁아가지구, 야, 내가 잘못했으니까 고만 삐져. 내가 니 일자리도 알아보고 있어...",00
462,너 뭐야? 어딜 치구 그래?,00
463,너야말로 왜그래?,00
464,니가 신경 안써줘도 살만해.,00
465,"살만하긴 뭐가 살만해, 식당에서 일한다며....",00
466,그러는 넌 얼마나 대단한 일을 하는데?,00
467,사실 말이 나왔으니 하는 얘기지만 혜주가 증권사에 들어간건 미스테리중의 미스테리야,00
468,"맞아, 공부는 지영이가 더 잘했는데.. 지영이만 떨어지고 말야",00
469,"맞어, 뭔가 비리가 있었을거야.",00
470,야! 지금 얘네들 싸우라고 기름 붓는거니?,00
471,생각보다 따뜻하다,00
472,그렇지? 이래서 두더지들은 겨울에 땅굴에서 지내나봐,00
473,죽고싶다 죽이고싶다.,00
474,너가 유일한 유족이라 참고인 조서를 써야되는데 같이 경찰서로 가줘야겠어.,00
475,티티 좀 맡아줄래?,00
476,야 티티야 어딨니?,00
477,티티야 춥겠지만 당분간 여기서 살아야겠다. 미안해,00
478,"지붕이 무너지고 있었는데 왜 고치지를 않았어? 그날은 왜 집에 들어가지 않은거지? 야 노랑머리! 평소에도 외박을 자주해? 할머니 할아버지를 마지막 본게 몇시야? 평소에 할머니, 할아버지와의 관계는 어땠지?",00
479,"그냥 참고사항이니깐 편하게 말해도 돼, 이렇게 말 안하면 변사자 검시에 존속살인혐의에 우리까지 복잡해진다고 ...",00
480,이젠 끝이야?,00
481,아니..,00
482,너 요즘 창작열이 왕성하구나?,00
483,"유난히 큰 발소리, 내가 외계인처럼 생겼다며 놀리는 큰 웃음소리, 그애를 만져보고싶다",00
484,배고파?,00
485,아니 긴장하면 원래 그래....어디를 제일 만져보고 싶어?,00
486,여러분은 여기있는 한달동안 적성검사와 심리검사등을 받고 분류처분을 받게 됩니다. 아무런 사고없이 잘못을 뉘우치고 반성의 계기로 삼아야 합니다.,00
487,"처음이죠? 너무 겁먹지 마요, 전 이번이 세번짼데 얌전히만 있으면 지낼만해요",00
488,"고모, 할머니가 오래.",00
489,알았으니까 나가.,00
490,"야! 아빠가 만두 드시고 싶데, 빨리 가서 사와",00
491,"나중에, 아님 먹고 싶은 사람이 사오든지.",00
492,지금 사오래.,00
493,니가 가면 되잖아.,00
494,나는 공부하잖아.,00
495,새언니한테 가라구 해.,00
496,지금 애들 목욕시키잖아.,00
497,엄마는?,00
498,엄마는 통화중이셔.,00
499,나두 지금 사색중이라구.,00
500,그러니까 니가 가야지 놀고 있는건 너 하나뿐이잖아.,00
501,"알았어, 지금 만두 들고 가는 중이라니깐.",00
502,"지금 상담가는 쟤있죠? 조심해요, 머리에 이가 바글바글해요. 머리카락에 석회가 하애요",00
503,"어? 웃을줄도 아네? 언니 벙어린 줄 알았어요...언니라고 불러도 돼죠? 맨날 언니하나 있었으면 했는데, 언니 인상이 참 좋아요",00
504,걔가 아직 미성년이라서 분류심사원으로 일단 이송되었을걸?,00
505,거기는 어떻게 가는데요?,00
506,걔는 왜 찾는데?,00
507,제 친구인데요. 한번 가볼려구요,00
508,너 몇살이야? 아마 미성년은 가도 면회 안될걸? 내가 손 한번 써줄까?,00
509,저는 성년지났어요.,00
510,어떻게 될거 같아? 진짜 지영이가 관련이 있긴 있는거야,00
511,"관련은 무슨 관련, 그걸 말이라구 하니?",00
512,근데 말은 왜 안하는거야? 걔속은 진짜 알수가 있어야지,00
513,암튼 이따 만나서 얘기해보자,00
514,"난 안돼, 팀장님이 시킨일이 아직 끝나지가 않아서 못가",00
515,그럼 금요일에는 갈수 있어?,00
516,회사는 어쩌고... 잠깐만 기다려.,00
517,야 신혜주!,00
518,영어는 언제 배웠어?,00
519,원래 영어 공부하는거 좋아했거든요.,00
520,혜주씨는 대학 안가? 다른 고졸 사원들은 다 야간대학 다니던데.,00
521,여기서 더 많이 배울수 있는거 아니예요? 어디까지나 실전이 중요하잖아요. 팀장님한테 배우죠 뭐... 팀장님은 제가 하는 일이 가치있는 일이라는 느낌이 들게 해주셔서 뭐든 돕고싶어요.,00
522,하지만 학위도 필요하지. 평생 잔심부름이나 하는 저부가가치인간으로 살 순 없잖아.,00
523,왜 지영이가 말을 안하는 걸까?,00
524,글쎄.. 누구나 말하기 싫을 때가 있잖아.,00
525,혜주는 회사일때메 어렵데,00
526,"이거 봐 혜주가 보낸 메시지, 일이 매일 바쁜가 봐, 비류와 온조는 여전히 구슬꿰고.",00
527,"지영아 니가 도끼로 사람을 찍어죽였다고 해도 난 니편이야, 이유가 있어서 그러는거라고 생각해, 근데 말 안하면 입에 가시가 돋히거나 뭐 그러지는 않니?....형사아저씨가 그냥 형식적으로 조사하는 거였다는데, 니가 말을 하도 안해서 니 상황이 자꾸 나빠져 가는거 같애, 빨리 나와야지.",00
528,나가도 갈데도 없는데 뭐...,00
529,야 빨리 좀 해.,00
530,너 어디 아프니? 왜 신경질을 내구 그래.,00
531,모두들 가고 오지만 나는 늘 기다린다. 사람들은 움직이고 나는 잠을 잔다. 나는 언제나 잠자고 있는 기분이다.,00
532,주상아 오늘 시는 너같지가 않아.,00
533,그런 짓이라뇨? 우리가 무슨 나쁜 일이라도 했다는 건가요?,00
534,"당분간 그애한테 안가는게 좋겠다. 그게 걔한테 어떤 영향을 줄지 생각해봤어야지, 막말로 그애랑 결혼이라도 할거야?",00
535,"사귄다고 누구나 결혼하는 건 아니잖아요. 그 얘기도 했어요, 난 아직 너랑 계속 사귈자신이 없고 결혼은 생각도 안해봤다 그래도 좋냐니깐 좋다고 했어요, 그래서 한거예요, 뭐가 잘못됐나요?",00
536,지금 주상인 몹시 불안한 상태야 정상이 아니라구.,00
537,"저두 지금 정상은 아니예요, 사랑에 빠지면 누구나 정상이 아니죠, 더군다나 우리 둘다 처음이었는데.",00
538,할머니.할아버지는....,00
539,"할머니 할아버지가 왜? 오늘도 말 안하면 넌 소년원으로 보내져, 전과자가 되는거라고",00
540,내가 있었다면.. 내가 할 수 있는 일이 없었어요. 이사도 못가고...그래도 나하나만 바라보면서....내가 너무 싫어요. 나만 살았다는게 너무 죄스러워요..할머니한테 매일 소리지르고 짜증내고...다죽고 차라리 고아가 되면 좋겠다고 생각했었는데...고아가 되었는데 기분이 좋지않아요. 하루에 열번도 더 할머니 할아버지가 빨리 죽게해달라고 빌었는데...내가 죽인거예요...,00
541,괜찮아?,00
542,"사회생활하다보면 그럴수도 있는거야, 그냥 한귀로 듣고 한귀로 흘려,",00
543,혜주씨 팀장님이 찾으셔,00
544,혜주 돌아서 큰숨을 들어마시며 눈물을 닦는다.,00
545,"성과에 따라 인정받을 수 있고 인정받으면 몸값도 바로 올라가는게 장점이야, 이 바닥이 워낙 소문이 빨라서 분석이 좀 괜찮다 싶으면 누구 작품인지 업계에 금방 퍼지거든, 잠깐만.",00
546,"나가는 길에 부탁 좀 하나 하려구. 이런 사적인 일은 시키면 안되는데.. 미처 준비를 못해서 그래, 미안~ 여기 백화점 카드.",00
547,아니에요. 뭐 더 시키실 일은 없으셔요?,00
548,"내 전화번호야, 언니 나 잊지마",00
549,춥다. 우리 그만 들어갈까?,00
550,그럴까?,00
551,이건 운명이야!,00
552,너두 그렇게 생각해?,00
553,쫓아가자!,00
554,엄마는 왜 뭐든지 한꺼번에 왕창 사서 다 썩게 만드는 거야?,00
555,정말 모자랄 만큼 적게 산다고 생각해서 사는데도 그래.,00
556,"엄만 손이 너무 켜, 엄마, 엄마는 왜 아빠랑 결혼했어?",00
557,좋으니까 했지.,00
558,지금도 좋아?,00
559,아빠는 가족들을 위해 최선을 다하잖아.. 왜? 뭐가 궁금한데?,00
560,"핸드폰이 얼마나 한다고 그걸 안사고 외근 나갈때마다 내걸 빌려가는거야 내참 오과장, 오늘 하루 커피심부름을 열한번 시킨거 알어? 누가 회사에 커피타러 들어왔는지 아나?",00
561,"좋은게 좋은거지, 커피좀 타면 어때요? 그런거에 민감한건 일종의 콤플렉스라구. 콤.플.렉.스, 그러니깐 저부가가치 인간이란 얘길 듣는거예요.",00
562,"알았어, 가면 되잖아.",00
563,"언니들, 나 너무 미워하지마.",00
564,괜찮아?,00
565,"내가 외로울 때 달려오는 건 너뿐이구나, 너 나랑 할래?",00
566,"이러지마, 난 너의 친구가 되주고 싶을 뿐이야, 넌 친구도 하나 없는 애잖아.",00
567,야!,00
568,"태희야, 속쓰리고 배고파, 우리집에 놀러와라.....뭐? 진짜야?...야 어쩔려구 그래....",00
569,배고프면 저럴 수도 있는거 아냐?,00
570,너두 배고프면 날 잡아먹어 알았지?,00
571,저... 김치 좀 먹어도 될까요?,00
572,네? 에,00
573,저... 물 좀 마시면 안될까요?,00
574,꽉 밟어.,00
575,"내가 졸업하고 나서 일년동안 아빠한테 돈 한푼 안받고 일했거든, 나 정도로 일하면 얼마를 받는지 알아보고 딱 그만큼만 가지고 나왔어.",00
576,근데 어디로 가?,00
577,"가면서 생각하지 뭐, 티티는 비류랑 온조에게 부탁했어, 걔네들이라면 잘 키워 줄거야.",00
578,"24, Nov 18. 판문점 공동경비구역 주위의 숲 풍경. 다리 난간에 떨어지기 시작하는 빗방울. 들릴 듯 말 듯 흐르는 음악, 김광석이 부르는 [이등병의 편지]. 다리와 두 초소의 전경 위로 점점 거세게 쏟아지는 빗줄기. 검게 가려진 북측 초소의 유리창 클로즈업. 돌연 총성과 함께 창에 구멍이 뚫린다. 총구멍을 통해 안으로부터 노란 전등 빛이 새어나오면서 빗줄기를 비춘다. 총성에 놀라 홱 고개를 돌리는 올빼미, 불안하게 움직이는 노란 눈동자 두 개의 클로즈업.",00
